DIM_GEOGRAPHY_KEY,LATITUDE,LONGITUDE,ISO2_CODE,ISO3_CODE,COUNTRY,ADMIN_REGION,ISO_SUB_DIVISION,ADMIN_REGION_2,RECID
9.77286_-83.15311,9.77286,-83.15311,CR,CRI,Costa Rica,Limon,CR-L,Limon,316
9.80674_-83.70251,9.80674,-83.70251,CR,CRI,Costa Rica,Cartago,CR-C,JimÃ©nez,241
9.81451_-84.04554,9.81451,-84.04554,CR,CRI,Costa Rica,San Jose,CR-SJ,Desamparados,323
9.81509_-85.0862,9.81509,-85.0862,CR,CRI,Costa Rica,Puntarenas,CR-P,Puntarenas,252
9.81562_-83.92127,9.81562,-83.92127,CR,CRI,Costa Rica,Cartago,CR-C,Cartago,310
9.81588_-83.68314,9.81588,-83.68314,CR,CRI,Costa Rica,Cartago,CR-C,,238
9.82173_-83.54913,9.82173,-83.54913,CR,CRI,Costa Rica,Cartago,CR-C,Turrialba,314
8.54982_-82.93382,8.54982,-82.93382,CR,CRI,Costa Rica,Puntarenas,CR-P,Corredores,245
8.57914_-83.09904,8.57914,-83.09904,CR,CRI,Costa Rica,Puntarenas,CR-P,Golfito,256
9.10833_-83.25047,9.10833,-83.25047,CR,CRI,Costa Rica,Puntarenas,CR-P,Buenos Aires,249
8.90854_-82.92287,8.90854,-82.92287,CR,CRI,Costa Rica,Puntarenas,CR-P,Coto Brus,284
8.92442_-83.33267,8.92442,-83.33267,CR,CRI,Costa Rica,Puntarenas,CR-P,,280
9.60528_-83.99162,9.60528,-83.99162,CR,CRI,Costa Rica,San Jose,CR-SJ,,290
9.88401_-84.26949,9.88401,-84.26949,CR,CRI,Costa Rica,San Jose,CR-SJ,Mora,311
9.88729_-84.11444,9.88729,-84.11444,CR,CRI,Costa Rica,San Jose,CR-SJ,Alajuelita,291
9.8961_-84.57771,9.8961,-84.57771,CR,CRI,Costa Rica,Alajuela,CR-A,Orotina,260
9.91104_-83.98703,9.91104,-83.98703,CR,CRI,Costa Rica,Cartago,CR-C,La Union,234
9.91333_-85.28046,9.91333,-85.28046,CR,CRI,Costa Rica,Guanacaste,CR-G,Nandayure,296
9.93502_-84.10234,9.93502,-84.10234,CR,CRI,Costa Rica,San Jose,CR-SJ,San Jose,289
9.93735_-83.80473,9.93735,-83.80473,CR,CRI,Costa Rica,Cartago,CR-C,Alvarado,248
9.9418_-84.01872,9.9418,-84.01872,CR,CRI,Costa Rica,San Jose,CR-SJ,Montes de Oca,269
9.95817_-83.98832,9.95817,-83.98832,CR,CRI,Costa Rica,San Jose,CR-SJ,Goicoechea,297
9.95861_-84.08094,9.95861,-84.08094,CR,CRI,Costa Rica,San Jose,CR-SJ,CantÃ³n de TibÃ¡s,262
9.95945_-84.54728,9.95945,-84.54728,CR,CRI,Costa Rica,Alajuela,CR-A,San Mateo,278
9.97484_-84.19386,9.97484,-84.19386,CR,CRI,Costa Rica,,,,275
9.97528_-84.40418,9.97528,-84.40418,CR,CRI,Costa Rica,Alajuela,CR-A,Atenas,251
9.98312_-84.17732,9.98312,-84.17732,CR,CRI,Costa Rica,Heredia,CR-H,BelÃ©n,277
9.98535_-84.06616,9.98535,-84.06616,CR,CRI,Costa Rica,Heredia,CR-H,Santo Domingo,288
9.98572_-85.4137,9.98572,-85.4137,CR,CRI,Costa Rica,Guanacaste,CR-G,Hojancha,319
9.91446_-84.14502,9.91446,-84.14502,CR,CRI,Costa Rica,San Jose,CR-SJ,EscazÃº,302
9.91734_-84.02768,9.91734,-84.02768,CR,CRI,Costa Rica,San Jose,CR-SJ,Curridabat,243
9.92003_-84.18871,9.92003,-84.18871,CR,CRI,Costa Rica,San Jose,CR-SJ,Santa Ana,287
9.98865_-84.65552,9.98865,-84.65552,CR,CRI,Costa Rica,Puntarenas,CR-P,Esparza,276
9.99481_-84.09446,9.99481,-84.09446,CR,CRI,Costa Rica,Heredia,CR-H,San Pablo,264
45.14007_16.4273,45.14007,16.4273,HR,HRV,Croatia,,,,324
21.61052_-78.96027,21.61052,-78.96027,CU,CUB,Cuba,,,,325
19.98505_-75.13937,19.98505,-75.13937,CU,CUB,Cuba,,,,326
12.19239_-68.97065,12.19239,-68.97065,CW,CUW,CuraÃ§ao,,,,327
34.91741_32.95891,34.91741,32.95891,CY,CYP,Cyprus,,,,328
50.0668_14.46584,50.0668,14.46584,CZ,CZE,Czechia,Prague,,,346
50.0668_14.46585,50.0668,14.46585,CZ,CZE,Czechia,Prague,,,329
50.17409_12.75307,50.17409,12.75307,CZ,CZE,Czechia,Karlovy Vary,CZ-412,,335
50.22897_15.68708,50.22897,15.68708,CZ,CZE,Czechia,Hradec KrÃ¡lovÃ©,CZ-521,Hradec KrÃ¡lovÃ©,333
50.53035_13.84578,50.53035,13.84578,CZ,CZE,Czechia,ÃšstÃ­ nad Labem,CZ-427,,342
50.70506_14.99868,50.70506,14.99868,CZ,CZE,Czechia,Liberec,CZ-513,,337
50.38368_15.86629,50.38368,15.86629,CZ,CZE,Czechia,Hradec KrÃ¡lovÃ©,CZ-521,,344
49.90121_16.19144,49.90121,16.19144,CZ,CZE,Czechia,Pardubice,CZ-532,,343
49.90121_16.19145,49.90121,16.19145,CZ,CZE,Czechia,Pardubice,CZ-532,,348
50.00073_14.55334,50.00073,14.55334,CZ,CZE,Czechia,Central Bohemia,,,330
49.22042_17.74744,49.22042,17.74744,CZ,CZE,Czechia,Zlin,,,334
49.59824_13.22784,49.59824,13.22784,CZ,CZE,Czechia,PlzeÅˆ,,,340
49.67955_17.28282,49.67955,17.28282,CZ,CZE,Czechia,Olomouc,CZ-712,Olomouc,338
49.73911_15.3315,49.73911,15.3315,CZ,CZE,Czechia,,,,331
49.77727_17.19108,49.77727,17.19108,CZ,CZE,Czechia,Olomouc,CZ-712,,332
49.82069_17.97919,49.82069,17.97919,CZ,CZE,Czechia,Moravia-Silesia,,,336
50.80848_15.02825,50.80848,15.02825,CZ,CZE,Czechia,Liberec,CZ-513,Liberec,341
49.08023_16.63537,49.08023,16.63537,CZ,CZE,Czechia,South Moravia,,,339
49.09313_14.43235,49.09313,14.43235,CZ,CZE,Czechia,South Bohemia,,,345
49.41341_15.67127,49.41341,15.67127,CZ,CZE,Czechia,VysoÄina,,,347
57.0318_9.5936,57.0318,9.5936,DK,DNK,Denmark,North Jutland,,,350
55.27916_11.71138,55.27916,11.71138,DK,DNK,Denmark,Zealand,,,351
55.41164_9.06216,55.41164,9.06216,DK,DNK,Denmark,South Denmark,,,353
55.85648_12.28522,55.85648,12.28522,DK,DNK,Denmark,Capital Region,,,352
56.26073_9.33002,56.26073,9.33002,DK,DNK,Denmark,Middle Jutland,,,354
56.26228_9.33636,56.26228,9.33636,DK,DNK,Denmark,,,,349
11.73109_42.57911,11.73109,42.57911,DJ,DJI,Djibouti,,,,355
15.43466_-61.35007,15.43466,-61.35007,DM,DMA,Dominica,,,,356
19.22683_-69.47968,19.22683,-69.47968,DO,DOM,Dominican Republic,SamanÃ¡,DO-20,,388
19.25954_-70.08342,19.25954,-70.08342,DO,DOM,Dominican Republic,Duarte,DO-06,,384
19.33097_-70.89983,19.33097,-70.89983,DO,DOM,Dominican Republic,Santiago,DO-25,,377
19.38018_-71.32298,19.38018,-71.32298,DO,DOM,Dominican Republic,Santiago RodrÃ­guez,DO-26,,359
19.41804_-70.3681,19.41804,-70.3681,DO,DOM,Dominican Republic,Salcedo,,,363
19.58471_-71.04251,19.58471,-71.04251,DO,DOM,Dominican Republic,Valverde,DO-27,,361
19.4358_-71.60322,19.4358,-71.60322,DO,DOM,Dominican Republic,DajabÃ³n,DO-05,,383
19.44531_-69.9677,19.44531,-69.9677,DO,DOM,Dominican Republic,MarÃ­a Trinidad SÃ¡nchez,DO-14,,367
19.71249_-70.37373,19.71249,-70.37373,DO,DOM,Dominican Republic,Espaillat,DO-09,,365
19.7193_-71.45028,19.7193,-71.45028,DO,DOM,Dominican Republic,Monte Cristi,DO-15,,376
19.74402_-70.7988,19.74402,-70.7988,DO,DOM,Dominican Republic,Puerto Plata,DO-18,,374
18.50824_-68.97306,18.50824,-68.97306,DO,DOM,Dominican Republic,La Romana,DO-12,,381
18.57925_-68.65572,18.57925,-68.65572,DO,DOM,Dominican Republic,La Altagracia,DO-11,,386
18.48439_-69.94221,18.48439,-69.94221,DO,DOM,Dominican Republic,Distrito Nacional,,,370
18.51192_-71.3346,18.51192,-71.3346,DO,DOM,Dominican Republic,Baoruco,DO-03,,360
18.52268_-70.20725,18.52268,-70.20725,DO,DOM,Dominican Republic,San CristÃ³bal,DO-21,,362
18.5671_-69.85206,18.5671,-69.85206,DO,DOM,Dominican Republic,Santo Domingo,DO-32,,372
18.42363_-71.62167,18.42363,-71.62167,DO,DOM,Dominican Republic,Independencia,DO-10,,366
18.3333_-70.37254,18.3333,-70.37254,DO,DOM,Dominican Republic,Peravia,DO-17,,379
18.16738_-71.2131,18.16738,-71.2131,DO,DOM,Dominican Republic,Barahona,DO-04,,385
18.58361_-70.83382,18.58361,-70.83382,DO,DOM,Dominican Republic,Azua,DO-02,,378
18.61887_-70.49504,18.61887,-70.49504,DO,DOM,Dominican Republic,San JosÃ© de Ocoa,DO-31,,364
18.81932_-69.04581,18.81932,-69.04581,DO,DOM,Dominican Republic,El Seibo,DO-08,,357
18.82235_-69.45937,18.82235,-69.45937,DO,DOM,Dominican Republic,San Pedro de MacorÃ­s,DO-23,,387
18.87786_-71.28873,18.87786,-71.28873,DO,DOM,Dominican Republic,San Juan,DO-22,,373
18.89733_-70.49994,18.89733,-70.49994,DO,DOM,Dominican Republic,,,,369
18.90675_-70.41557,18.90675,-70.41557,DO,DOM,Dominican Republic,MonseÃ±or Nouel,DO-28,,389
18.83702_-69.79938,18.83702,-69.79938,DO,DOM,Dominican Republic,Monte Plata,DO-29,,375
18.86366_-69.36975,18.86366,-69.36975,DO,DOM,Dominican Republic,Hato Mayor,DO-30,,371
18.99993_-71.61057,18.99993,-71.61057,DO,DOM,Dominican Republic,ElÃ­as PiÃ±a,DO-07,,382
19.01885_-70.14007,19.01885,-70.14007,DO,DOM,Dominican Republic,SÃ¡nchez RamÃ­rez,DO-24,,358
19.05405_-70.63219,19.05405,-70.63219,DO,DOM,Dominican Republic,La Vega,DO-13,,380
17.96515_-71.53422,17.96515,-71.53422,DO,DOM,Dominican Republic,Pedernales,DO-16,,368
-2.13956_-80.57785,-2.13956,-80.57785,EC,ECU,Ecuador,Santa Elena,EC-SE,,406
-2.19034_-79.90647,-2.19034,-79.90647,EC,ECU,Ecuador,Guayas,EC-G,,398
-2.56421_-78.00717,-2.56421,-78.00717,EC,ECU,Ecuador,Morona Santiago,EC-S,,409
-2.54118_-79.01344,-2.54118,-79.01344,EC,ECU,Ecuador,CaÃ±ar,EC-F,,400
-1.92893_-78.72916,-1.92893,-78.72916,EC,ECU,Ecuador,Chimborazo,EC-H,,411
-1.71764_-76.87869,-1.71764,-76.87869,EC,ECU,Ecuador,Pastaza,EC-Y,,396
-1.46557_-78.39721,-1.46557,-78.39721,EC,ECU,Ecuador,,,,401
-1.58764_-79.10524,-1.58764,-79.10524,EC,ECU,Ecuador,BolÃ­var,EC-B,,412
-1.29464_-78.50698,-1.29464,-78.50698,EC,ECU,Ecuador,Tungurahua,EC-T,,405
-1.34359_-79.49098,-1.34359,-79.49098,EC,ECU,Ecuador,Los RÃ­os,EC-R,,407
-0.85752_-78.85693,-0.85752,-78.85693,EC,ECU,Ecuador,Cotopaxi,EC-X,,403
-0.65701_-77.82215,-0.65701,-77.82215,EC,ECU,Ecuador,Napo,EC-N,,404
0.69084_-79.22489,0.69084,-79.22489,EC,ECU,Ecuador,Esmeraldas,EC-E,,397
-0.75286_-80.15051,-0.75286,-80.15051,EC,ECU,Ecuador,ManabÃ­,EC-M,,393
0.7681_-78.0744,0.7681,-78.0744,EC,ECU,Ecuador,Carchi,EC-C,,408
-0.78429_-76.37453,-0.78429,-76.37453,EC,ECU,Ecuador,Orellana,EC-D,,413
-0.30639_-79.17741,-0.30639,-79.17741,EC,ECU,Ecuador,Santo Domingo de los TsÃ¡chilas,EC-SD,,391
0.408_-78.3477,0.408,-78.3477,EC,ECU,Ecuador,Imbabura,EC-I,,394
-0.01431_-76.58957,-0.01431,-76.58957,EC,ECU,Ecuador,SucumbÃ­os,EC-U,,402
-0.10479_-78.59341,-0.10479,-78.59341,EC,ECU,Ecuador,Pichincha,EC-P,,399
0.16409_-91.34238,0.16409,-91.34238,EC,ECU,Ecuador,GalÃ¡pagos,EC-W,,395
-3.51012_-79.83248,-3.51012,-79.83248,EC,ECU,Ecuador,El Oro,EC-O,,410
-3.02481_-79.14182,-3.02481,-79.14182,EC,ECU,Ecuador,Azuay,EC-A,,390
-4.09025_-79.65636,-4.09025,-79.65636,EC,ECU,Ecuador,Loja,EC-L,,414
-4.17144_-78.90404,-4.17144,-78.90404,EC,ECU,Ecuador,Zamora Chinchipe,EC-Z,,392
26.57846_29.77688,26.57846,29.77688,EG,EGY,Egypt,,,,415
13.77548_-88.10752,13.77548,-88.10752,SV,SLV,El Salvador,MorazÃ¡n,SV-MO,,428
13.77619_-89.17838,13.77619,-89.17838,SV,SLV,El Salvador,San Salvador,SV-SS,,429
13.84012_-89.02222,13.84012,-89.02222,SV,SLV,El Salvador,CuscatlÃ¡n,SV-CU,,423
13.85963_-89.90623,13.85963,-89.90623,SV,SLV,El Salvador,AhuachapÃ¡n,SV-AH,,426
13.88102_-88.71061,13.88102,-88.71061,SV,SLV,El Salvador,CabaÃ±as,SV-CA,,424
13.6973_-89.68979,13.6973,-89.68979,SV,SLV,El Salvador,Sonsonate,SV-SO,,420
13.7057_-89.36713,13.7057,-89.36713,SV,SLV,El Salvador,La Libertad,SV-LI,,418
13.73301_-88.8665,13.73301,-88.8665,SV,SLV,El Salvador,,,,427
14.12284_-89.50919,14.12284,-89.50919,SV,SLV,El Salvador,Santa Ana,SV-SA,,422
14.14171_-89.07721,14.14171,-89.07721,SV,SLV,El Salvador,Chalatenango,SV-CH,,417
13.3745_-88.49506,13.3745,-88.49506,SV,SLV,El Salvador,UsulutÃ¡n,SV-US,,425
13.53022_-87.89069,13.53022,-87.89069,SV,SLV,El Salvador,La UniÃ³n,SV-UN,,421
13.54002_-88.25405,13.54002,-88.25405,SV,SLV,El Salvador,San Miguel,SV-SM,,430
13.48651_-88.97081,13.48651,-88.97081,SV,SLV,El Salvador,La Paz,SV-PA,,419
13.60858_-88.71961,13.60858,-88.71961,SV,SLV,El Salvador,San Vicente,SV-SV,,416
1.56701_10.46589,1.56701,10.46589,GQ,GNQ,Equatorial Guinea,,,,431
15.35995_38.84568,15.35995,38.84568,ER,ERI,Eritrea,,,,432
58.68367_25.8387,58.68367,25.8387,EE,EST,Estonia,,,,433
-26.56522_31.49812,-26.56522,31.49812,SZ,SWZ,Eswatini,,,,434
8.62248_39.63431,8.62248,39.63431,ET,ETH,Ethiopia,,,,435
-51.74551_-58.75211,-51.74551,-58.75211,FK,FLK,Falkland Islands,,,,436
62.13498_-7.01464,62.13498,-7.01464,FO,FRO,Faroe Islands,,,,437
6.88038_158.2275,6.88038,158.2275,,,Federated States of Micronesia,,,,439
6.88454_158.2305,6.88454,158.2305,,,Federated States of Micronesia,,,,438
-17.83541_177.9633,-17.83541,177.9633,FJ,FJI,Fiji,,,,440
64.51989_26.283,64.51989,26.283,FI,FIN,Finland,,,,441
49.00586_2.53782,49.00586,2.53782,FR,FRA,France,Ile-de-France,,Val-d'Oise,444
49.00601_2.54266,49.00601,2.54266,FR,FRA,France,Ile-de-France,,Val-d'Oise,443
46.62184_2.45194,46.62184,2.45194,FR,FRA,France,,,,445
42.77885_2.78748,42.77885,2.78748,FR,FRA,France,Occitanie,FR-OCC,PyrÃ©nÃ©es-Orientales,442
3.98151_-53.19323,3.98151,-53.19323,GF,GUF,French Guiana,,,,446
-17.6774_-149.401,-17.6774,-149.401,PF,PYF,French Polynesia,,,,447
16.25_-61.58333,16.25,-61.58333,GP,GLP,French-Guadeloupe,,,,448
14.65323_-61.01868,14.65323,-61.01868,MQ,MTQ,French-Martinique,,,,449
-0.62383_11.78153,-0.62383,11.78153,GA,GAB,Gabon,,,,450
31.40584_34.37689,31.40584,34.37689,GZ,XXG,Gaza Strip,,,,451
43.08428_41.14316,43.08428,41.14316,GE,GEO,Georgia,Abkhazia,GE-AB,,452
41.71666_44.78333,41.71666,44.78333,GE,GEO,Georgia,,,,453
47.92488_7.92486,47.92488,7.92486,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Breisgau-Hochschwarzwald,464
47.87848_12.16215,47.87848,12.16215,DE,DEU,Germany,Bavaria,,Rosenheim,478
47.87989_10.61605,47.87989,10.61605,DE,DEU,Germany,Bavaria,,Kaufbeuren,623
47.89455_12.57946,47.89455,12.57946,DE,DEU,Germany,Bavaria,,Traunstein,762
47.74109_11.80949,47.74109,11.80949,DE,DEU,Germany,Bavaria,,Miesbach,514
47.76991_10.63972,47.76991,10.63972,DE,DEU,Germany,Bavaria,,OstallgÃ¤u,681
47.78748_11.04842,47.78748,11.04842,DE,DEU,Germany,Bavaria,,Weilheim-Schongau,599
47.79342_8.92043,47.79342,8.92043,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Constance,655
47.82496_9.77987,47.82496,9.77987,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Ravensburg,584
47.69708_8.21877,47.69708,8.21877,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Waldshut,528
47.69851_12.90186,47.69851,12.90186,DE,DEU,Germany,Bavaria,,Berchtesgadener Land,643
47.70346_7.77399,47.70346,7.77399,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,LÃ¶rrach,788
47.72163_9.38395,47.72163,9.38395,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Bodenseekreis,622
47.7274_11.48335,47.7274,11.48335,DE,DEU,Germany,Bavaria,,Bad TÃ¶lz-Wolfratshausen,598
47.73803_10.30789,47.73803,10.30789,DE,DEU,Germany,Bavaria,,Kempten (AllgÃ¤u),602
47.59909_9.85887,47.59909,9.85887,DE,DEU,Germany,Bavaria,,Lindau,823
47.57269_10.25861,47.57269,10.25861,DE,DEU,Germany,Bavaria,,OberallgÃ¤u,536
47.5564_11.12973,47.5564,11.12973,DE,DEU,Germany,Bavaria,,Garmisch-Partenkirchen,837
49.02281_13.09976,49.02281,13.09976,DE,DEU,Germany,Bavaria,,Regen,494
49.03263_10.89372,49.03263,10.89372,DE,DEU,Germany,Bavaria,,WeiÃŸenburg-Gunzenhausen,720
49.08189_8.56281,49.08189,8.56281,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Karlsruhe,790
48.98976_12.26998,48.98976,12.26998,DE,DEU,Germany,Bavaria,,Regensburg,493
49.11588_8.24625,49.11588,8.24625,DE,DEU,Germany,Rhineland-Palatinate,,Germersheim,516
49.14449_9.90899,49.14449,9.90899,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,SchwÃ¤bisch Hall,600
49.18616_7.77157,49.18616,7.77157,DE,DEU,Germany,Rhineland-Palatinate,,SÃ¼dwestpfalz,745
49.19039_8.04801,49.19039,8.04801,DE,DEU,Germany,Rhineland-Palatinate,,SÃ¼dliche Weinstrasse,495
49.19613_8.1101,49.19613,8.1101,DE,DEU,Germany,Rhineland-Palatinate,,Landau in der Pfalz,489
49.19742_7.59476,49.19742,7.59476,DE,DEU,Germany,Rhineland-Palatinate,,Pirmasens,711
49.19906_9.33091,49.19906,9.33091,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Heilbronn,456
49.20298_11.12355,49.20298,11.12355,DE,DEU,Germany,Bavaria,,Roth,660
49.41659_8.3607,49.41659,8.3607,DE,DEU,Germany,Rhineland-Palatinate,,Rhein-Pfalz-Kreis,749
49.43679_11.07909,49.43679,11.07909,DE,DEU,Germany,Bavaria,,Nuremberg,619
49.43684_7.56522,49.43684,7.56522,DE,DEU,Germany,Rhineland-Palatinate,,Kaiserslautern,637
49.44674_10.84945,49.44674,10.84945,DE,DEU,Germany,Bavaria,,FÃ¼rth,483
49.45076_11.84537,49.45076,11.84537,DE,DEU,Germany,Bavaria,,Amberg,817
49.45303_8.11017,49.45303,8.11017,DE,DEU,Germany,Rhineland-Palatinate,,Bad DÃ¼rkheim,530
49.27158_9.61428,49.27158,9.61428,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Hohenlohekreis,784
49.32975_8.43514,49.32975,8.43514,DE,DEU,Germany,Rhineland-Palatinate,,Spires,752
49.3356_11.02345,49.3356,11.02345,DE,DEU,Germany,Bavaria,,Schwabach,793
49.34187_8.15201,49.34187,8.15201,DE,DEU,Germany,Rhineland-Palatinate,,Neustadt an der WeinstraÃŸe,625
49.3554_6.77549,49.3554,6.77549,DE,DEU,Germany,Saarland,DE-SL,Saarlouis,834
49.36706_12.25387,49.36706,12.25387,DE,DEU,Germany,Bavaria,,Schwandorf,499
49.3679_8.76661,49.3679,8.76661,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Rhein-Neckar-Kreis,806
49.37532_7.11782,49.37532,7.11782,DE,DEU,Germany,Saarland,DE-SL,Neunkirchen,576
49.38438_6.9533,49.38438,6.9533,DE,DEU,Germany,Saarland,DE-SL,,642
48.64123_12.61036,48.64123,12.61036,DE,DEU,Germany,Bavaria,,Dingolfing-Landau,812
48.64814_9.36865,48.64814,9.36865,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Esslingen,704
48.66224_10.18201,48.66224,10.18201,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Heidenheim,814
48.66304_9.71749,48.66304,9.71749,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,GÃ¶ppingen,629
48.66448_11.197,48.66448,11.197,DE,DEU,Germany,Bavaria,,Neuburg-Schrobenhausen,707
48.67812_8.94284,48.67812,8.94284,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,BÃ¶blingen,526
48.67921_8.63498,48.67921,8.63498,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Calw,459
48.67949_8.35568,48.67949,8.35568,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Rastatt,628
48.7484_8.23227,48.7484,8.23227,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Baden-Baden,595
48.7551_11.39488,48.7551,11.39488,DE,DEU,Germany,Bavaria,,Ingolstadt,498
48.77513_9.17221,48.77513,9.17221,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Stuttgart,768
48.77853_13.00074,48.77853,13.00074,DE,DEU,Germany,Bavaria,,Deggendorf,582
48.80702_10.71234,48.80702,10.71234,DE,DEU,Germany,Bavaria,,Donau-Ries,828
48.82495_11.85743,48.82495,11.85743,DE,DEU,Germany,Bavaria,,Kelheim,725
48.82686_13.5132,48.82686,13.5132,DE,DEU,Germany,Bavaria,,Freyung-Grafenau,821
48.87618_8.712,48.87618,8.712,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Pforzheim,515
48.87755_10.09025,48.87755,10.09025,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Ostalbkreis,792
48.88076_12.57362,48.88076,12.57362,DE,DEU,Germany,Bavaria,,Straubing,697
48.89802_11.37064,48.89802,11.37064,DE,DEU,Germany,Bavaria,,EichstÃ¤tt,833
48.8989_9.50118,48.8989,9.50118,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Rems-Murr-Kreis,715
48.92442_8.83074,48.92442,8.83074,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Enzkreis,511
48.93758_12.70931,48.93758,12.70931,DE,DEU,Germany,Bavaria,,Straubing-Bogen,693
48.94004_9.12319,48.94004,9.12319,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Ludwigsburg,754
48.9464_11.41846,48.9464,11.41846,DE,DEU,Germany,Bavaria,,,472
48.18781_11.20093,48.18781,11.20093,DE,DEU,Germany,Bavaria,,FÃ¼rstenfeldbruck,700
48.29821_10.14112,48.29821,10.14112,DE,DEU,Germany,Bavaria,,Neu-Ulm,718
48.30036_12.00048,48.30036,12.00048,DE,DEU,Germany,Bavaria,,Erding,606
48.35265_10.38064,48.35265,10.38064,DE,DEU,Germany,Bavaria,,GÃ¼nzburg,677
48.35449_10.73127,48.35449,10.73127,DE,DEU,Germany,Bavaria,,Augsburg,562
48.33446_11.35708,48.33446,11.35708,DE,DEU,Germany,Bavaria,,Dachau,770
48.39096_9.94995,48.39096,9.94995,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Ulm,534
48.40644_9.36534,48.40644,9.36534,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Reutlingen,561
48.42064_8.01626,48.42064,8.01626,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Ortenaukreis,524
48.4246_12.86746,48.4246,12.86746,DE,DEU,Germany,Bavaria,,Rottal-Inn,471
48.42764_11.05279,48.42764,11.05279,DE,DEU,Germany,Bavaria,,Aichach-Friedberg,774
48.44715_11.74048,48.44715,11.74048,DE,DEU,Germany,Bavaria,,Freising,607
48.4017_9.82733,48.4017,9.82733,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Alb-Donau-Kreis,468
48.47432_8.4653,48.47432,8.4653,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Freudenstadt,737
48.48159_8.98746,48.48159,8.98746,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,TÃ¼bingen,706
48.51537_12.31681,48.51537,12.31681,DE,DEU,Germany,Bavaria,,Landshut,627
48.52195_13.22732,48.52195,13.22732,DE,DEU,Germany,Bavaria,,Passau,698
48.53925_9.04834,48.53925,9.04834,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,,743
48.20975_12.70544,48.20975,12.70544,DE,DEU,Germany,Bavaria,,AltÃ¶tting,791
48.14841_7.89742,48.14841,7.89742,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Emmendingen,502
48.25422_8.53245,48.25422,8.53245,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Rottweil,772
48.26719_8.93736,48.26719,8.93736,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Zollernalbkreis,469
47.99265_7.81844,47.99265,7.81844,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Freiburg,520
48.00592_11.28181,48.00592,11.28181,DE,DEU,Germany,Bavaria,,Starnberg,688
48.01126_8.79412,48.01126,8.79412,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Tuttlingen,804
48.01912_8.4109,48.01912,8.4109,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Schwarzwald-Baar-Kreis,650
48.02438_10.94878,48.02438,10.94878,DE,DEU,Germany,Bavaria,,Landsberg am Lech,786
48.03902_9.24103,48.03902,9.24103,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Sigmaringen,763
48.04023_10.39149,48.04023,10.39149,DE,DEU,Germany,Bavaria,,UnterallgÃ¤u,504
47.97883_10.16301,47.97883,10.16301,DE,DEU,Germany,Bavaria,,Memmingen,635
48.07362_11.63164,48.07362,11.63164,DE,DEU,Germany,Bavaria,,Munich (District),587
48.07614_11.91325,48.07614,11.91325,DE,DEU,Germany,Bavaria,,Ebersberg,820
48.10754_9.77434,48.10754,9.77434,DE,DEU,Germany,Baden-WÃ¼rttemberg,DE-BW,Biberach,630
51.68333_14.4,51.68333,14.4,DE,DEU,Germany,Brandenburg,DE-BB,Spree-NeiÃŸe,703
